170	30.08	20
170	29.88	18
170	39.78	4
170	29.31	20
170	35.0982	4
175	31.73	19
175	31.11	19
175	29.38	19
175	28.76	19
180	31.9	19
180	31.55	20
180	30.17	18
180	30.03	19
180	25.504	3
185	35.4	16
185	35.29	20
185	35.69	12
190	37.48	7
190	38.24	8
195	39.27	23
195	25.27	24
195	36.93	10
195	36.39	10
200	32.88	13
200	25.67	21
200	25.05	23
200	36.21	13
200	33.03	13
205	30.98	11
205	26.07	19
205	35.89	12
205	25.88	21
205	24.23	19
205	24.39	18
205	26.26	18
205	29.8829	9
205	23.61	21
210	34.04	10
210	33.73	10
210	26.88	18
210	34.37	11
210	24.05	18
210	33.02	10
210	24.69	17
210	26.92	17
210	24.63	18
215	32.27	17
220	24.54	10
220	37.71	9
220	17.7036	8
220	36.47	12
225	29.11	16
225	40.55	8
225	21.83	15
230	22.87	16
230	22.35	17
230	34.76	12
230	34.75	9
230	35.2	8
230	23.48	16
230	21.59	18
235	37.1	6
235	36.29	6
235	27.3848	17
235	22.26	16
235	34.57	19
235	26.9	16
235	38.53	18
235	37.62	16
235	22.5894	16
235	35.02	17
235	34.25	7
235	23.06	15
240	25.97	16
240	39.03	22
240	38.43	20
240	36.14	21
240	24.18	16
240	21.29	16
240	18.8031	16
240	19.11	16
245	35.96	20
245	10.76	21
245	20.8	12
245	28.62	21
245	11.02	21
245	28.67	23
245	26.3047	20
245	22.74	12
245	22.97	13
245	17.8287	12
245	12.58	23
250	39.83	4
250	28.45	20
250	2.55	19
250	24.86	10
250	33.39	20
250	7.34	20
250	2.94	19
250	29.51	19
250	14.41	10
250	7.52	20
250	28.76	19
250	21.75	12
250	3.33	20
255	3.02	21
255	28.63	22
255	32.36	21
255	2.38	21
255	3.43	21
255	2.67	20
255	42.97	11
255	13.91	9
255	14.34	9
255	1.52678	20
255	28.94	21
255	34.79	11
255	15.76	8
255	3.16	21
255	29.02	20
255	2.58	21
260	29.176	19
260	39.26	15
260	0.95	20
260	39.95	15
260	31.22	19
260	0.33	19
260	15.44	6
260	35.69	15
260	2.59	19
260	0.01	18
260	14.1732	5
260	15.95	5
260	30.1	20
260	32.66	20
260	17.12	7
260	1.28	19
260	1.82	19
265	35.17	16
265	33.6	15
265	39.57	15
265	1.64512	16
265	32.0116	15
265	37.64	15
265	0	15
265	18.84	5
265	0.05	16
265	0	15
265	16.87	5
265	17.67	5
265	33.51	15
265	2.59333	16
265	0	15
270	39.4732	14
270	0.829821	12
270	0.647069	12
270	1.28	12
270	0.695176	12
270	1.59978	12
270	34.44	13
270	0.120007	12
275	12.83	11
275	1.29	9
275	2.49721	9
275	0.01	9
275	2.9488	9
275	48.86	9
275	38.55	13
275	1.68	9
275	2.00268	9
280	0.88	12
280	0.09	12
280	38.16	16
280	7.71	12
280	4.22	12
280	49.7912	9
280	38.39	16
280	15.76	12
280	33.04	16
280	0.37	12
280	38.07	16
280	0.609864	12
285	11.82	14
285	6.24	14
285	1.21	14
285	1.35	14
285	39.72	9
285	39.95	16
285	13.12	14
285	39.94	9
285	39.32	8
285	9.03421	14
285	5.83	14
285	39.58	10
285	37.33	16
285	0.7	14
285	1.74	14
285	38.01	16
285	31.88	16
285	1.99474	14
290	30.52	13
290	34.8	12
290	1.44	16
290	2.13	16
290	2.16	15
290	3.18	15
290	39.79	9
290	37.5978	9
290	1.43	16
290	15	16
290	7.11	16
290	40.22	10
290	33.62	13
290	2.17	16
290	3.02142	15
290	3.64944	15
295	2.65	17
295	3.88	17
295	3.29	17
295	4.75	17
295	2.31	17
295	39.88	11
295	39.7	10
295	3.66	17
295	2.86	17
295	4.67	17
295	5.22	17
300	4.3	18
300	4.79	18
300	3.53	18
300	7.96999	18
300	9.79	18
300	3.53	18
300	39.93	8
300	4.99	19
300	37.1055	8
300	3.57	18
300	28.76	8
300	6.12	18
300	2.83	18
300	6.97	18
305	4.31945	18
305	7.1146	18
305	5.07	18
305	14.52	18
305	16.24	18
305	39.45	10
305	5.5	18
305	3.73	18
305	28.94	7
305	3.86	18
305	29.94	8
305	45.21	10
305	44.58	9
305	6.59	18
305	5.02	18
305	7.64	18
305	4.18	18
305	8.65	18
310	10.9574	18
310	12.93	18
310	6.53	18
310	39.2	10
310	10.75	18
310	4.59	18
310	39.78	10
310	39.73	9
310	5.17	18
310	7.83	18
310	5.53974	18
310	4.65	19
310	39.28	9
310	38.4623	9
310	5.79	18
310	4.7	18
315	37.49	11
315	16.37	21
315	9.6	20
315	39.35	11
315	39.51	11
315	15.05	21
315	6.16	20
315	6.7	20
315	7.98	20
315	5.25	21
315	6.25514	19
315	5.63	21
315	5.78	21
320	39.76	11
320	15.55	19
320	5.35529	18
320	13.36	19
320	39.57	11
320	8.35	18
320	6.71569	8
320	33.92	9
320	9.43	19
320	6.64	18
320	8.55	18
320	7.08	18
320	6.29	19
325	35.43	7
325	35.29	6
325	33.6359	6
325	13.24	19
325	8.12	19
325	39.6339	7
325	9.33	20
325	8.37	19
325	9.95	19
325	38.15	8
325	6.52858	17
325	10.14	20
325	8.36	17
325	7.54	19
330	2.89839	17
330	7.87	18
330	8.25	18
330	9.65	18
330	14.1	20
330	9.83	19
330	8.98	17
335	39.52	10
335	39.45	8
335	13.73	20
335	9.69	19
335	18.91	21
335	12.96	20
335	10.6244	21
335	9.69	19
335	35.56	10
335	10.64	21
340	15.61	23
340	39.26	3
340	11.96	22
340	13.61	22
340	10.74	22
340	11.11	23
340	12.0052	20
340	11.52	20
340	42.15	12
340	10.58	22
345	39.45	12
345	13.9307	23
345	12.85	24
345	13.98	24
345	39.7	14
345	16.78	23
345	15.7313	22
345	38.483	3
345	13.34	24
345	13	24
345	13.21	24
345	11.96	24
350	39.66	12
350	36.94	11
350	13.32	24
350	39.8	12
350	15.9865	24
350	14.89	22
350	14.7699	23
350	13.24	23
350	16.11	24
350	25.51	11
350	14.43	23
350	14.2	24
355	16.92	22
355	20.57	27
355	18.3444	26
355	14.4	24
355	18.26	23
355	14.11	26
355	14.23	26
355	14.596	22
360	39.34	4
360	39.98	4
360	17.34	24
360	17.43	23
360	15.17	22
360	14.7369	22
360	16.1	24
360	18.41	24
360	24.75	5
365	18.22	21
365	18.32	20
365	16.78	23
365	16.18	22
365	18.92	23
365	25.18	7
365	17.44	19
365	17.21	19
370	19.77	18
370	39.75	5
370	39.81	6
370	18.7	19
370	39.65	6
370	39.1521	8
370	18.456	18
370	25.28	21
370	18.65	22
370	18.72	21
375	26.18	15
375	28.21	16
375	19.8	16
375	29.0722	7
375	21.89	15
375	22.64	14
375	26.01	8
380	23.63	13
380	25.4	12
380	24.44	11
380	34.23	5
380	26.54	11
385	39.8446	16
385	38.55	4
385	25.05	18
385	25.83	15
385	26.97	16
385	25.45	17
390	39.88	8
390	26.19	22
390	26.7	22
395	39.89	24
395	26.23	24
395	25.29	25
395	39.37	3
395	25.79	24
395	26.12	23
395	34.37	4
395	35.31	4
400	39.74	24
400	26.54	25
400	25.47	25
400	26.96	26
400	26.45	25
400	34.43	6
400	35.78	7
405	26.91	24
405	27.69	24
405	26.63	25
405	26.63	24
405	35.38	6
410	39.31	4
410	39.8	3
410	29.84	22
410	39.68	21
410	34.12	8
410	29.56	21
410	33.8097	7
415	30.29	17
415	29.63	17
415	27.79	22
415	27.92	19
415	33.5197	8
420	12.2996	5
420	39.25	6
420	39.96	6
420	31.29	19
420	32	13
420	35.86	11
420	32.29	11
420	42.7	13
425	39.25	6
425	35.33	13
425	30.4513	11
425	33.21	11
425	32.37	13
430	34.38	12
430	48.88	4
430	33.89	15
430	33.48	13
435	39.78	7
435	28.95	16
435	39.68	4
435	28.54	13
435	42.75	8
440	31.72	13
440	27.11	13
440	27.34	12
440	43.586	8
440	48.62	4
445	25.7578	14
445	39.27	11
445	39.59	11
445	30.35	15
445	29.4	14
445	27.78	16
445	28.38	15
445	43.32	10
445	45.1634	4
450	31.37	17
450	39.86	13
450	32.5	20
450	31.71	14
450	44.66	13
450	50.2	4
450	36.27	13
455	23.76	19
455	39.34	12
455	36.78	11
455	25.03	14
455	50.48	6
455	41.12	11
455	24.5	16
460	23.56	17
460	28.27	18
460	39.39	10
460	49.79	5
460	12.224	16
460	25.98	19
460	49.59	6
460	49.84	11
465	22.38	20
465	27.46	20
465	39.72	11
465	23.02	21
465	38.54	12
465	23.12	18
465	23.03	19
465	48.5204	4
465	49.28	11
470	26.33	20
470	23.1985	19
470	39.93	13
470	26.12	19
470	39.36	12
470	25.49	20
470	24.48	21
475	18.21	19
475	23.76	18
475	39.99	10
475	29.9	18
475	39.85	7
475	38.79	11
475	39.88	10
475	23.7447	18
475	41.41	8
475	9.96	21
475	41.0649	7
480	16.72	19
480	19.71	18
480	23.69	16
480	29.45	20
480	16.93	21
480	43.1	9
480	43.05	8
480	6.92	20
480	7.13	19
480	10.66	21
485	21.77	16
485	25.4	17
485	16.52	17
485	39.61	6
485	7.07316	15
485	39.4	8
485	16.52	16
485	1.27	16
485	1.58	16
485	55.63	6
485	40.98	9
485	4.58	17
490	39.65	8
490	19.14	16
490	39.64	8
490	24.09	17
490	0.702079	16
490	39.9	9
490	17.9	16
490	39.87	9
490	2.75	16
490	3.08	16
490	19.35	16
490	2.38	16
490	34.4	8
490	18.67	16
495	39.51	14
495	38.5562	10
495	39.79	11
495	23.54	17
495	2.22	16
495	34.32	15
495	0.04	16
495	17.1135	16
495	22.42	16
495	19.74	16
495	4.01	16
495	19.96	16
500	39.77	9
500	39.84	9
500	39.72	15
500	39.97	15
500	39.2394	8
500	47.98	16
500	48.41	14
500	26.238	15
500	40.98	8
500	0	15
500	33.88	15
500	33.9	15
500	0	15
500	21.36	16
500	21.81	15
500	0	15
500	24.95	15
500	29.43	15
505	39.5536	15
505	39.73	8
505	25.96	14
505	0	12
505	0	12
505	2.67496	12
505	46.99	15
505	0	12
505	26.6597	13
510	39.61	12
510	37.5797	6
510	39.6139	12
510	0.756386	9
510	0.330762	9
515	39.62	7
515	39.35	12
515	39.78	12
515	39.46	11
515	2.23688	7
515	42.65	7
515	2.89272	7
515	2.04793	7
520	39.47	14
520	39.68	13
520	39.6	12
520	18.93	10
520	4.16997	9
520	41.52	9
520	4.56	9
520	2.03606	9
520	39.03	9
520	15.06	9
525	39.75	11
525	5.46753	8
525	39.6639	9
525	39.59	11
525	15.98	10
525	19.44	10
525	5.77	10
525	39.93	15
525	5.75	10
525	5.89	10
525	5.2	10
530	39.51	16
530	30.15	14
530	8.41	11
530	7.04	11
530	9.11	11
530	7.09	12
530	34.61	12
530	7.47	12
530	12.45	12
530	6.81	11
530	6.62	11
535	32.27	11
535	39.55	13
535	10.27	14
535	18.03	14
535	33.18	10
535	8.68	14
535	8.72	14
535	7.87229	14
535	31.9315	9
535	31.75	13
535	31.04	14
535	8.32	14
535	31.45	13
535	8.34	14
535	8.15	14
540	34.35	11
540	8.8672	11
540	35.9	11
540	36.84	11
540	20.09	17
540	9.39	18
540	11.15	16
540	17.82	17
540	10.21	17
540	10.4	18
540	10.03	17
540	31.24	13
540	9.61	16
540	31.43	15
545	38.3711	8
545	17.1	20
545	23.44	21
545	38.62	10
545	39.77	10
545	13.68	20
545	12.53	20
545	13.552	19
545	11.25	21
545	36.62	11
545	11.15	21
550	39.42	8
550	20.87	21
550	21.84	21
550	39.4	6
550	17.89	21
550	22.01	21
555	21.19	23
555	22.137	21
555	22.2416	21
555	22.83	22
555	21.5241	22
560	34.9	21
560	22.98	24
560	23.92	21
560	38.92	7
560	36.59	24
560	39.2284	7
565	39.55	19
565	39.55	9
565	38.97	9
565	34.14	9
565	31.06	19
565	34.23	10
565	34.07	10
565	37.89	10
570	35.88	7
570	35.14	8
570	37.46	13
570	35.19	9
570	32.51	9
570	37.07	16
570	33.032	8
575	39.52	12
575	39.9	12
575	34.04	7
575	25.2	7
580	39.26	12
580	43.25	7
580	26.67	4
585	24.16	17
585	45.74	15
590	39.36	10
590	39.4972	10
590	39.47	9
590	39.37	10
590	25.11	25
590	25.64	21
590	25.23	24
590	24.73	24
595	39.25	9
595	39.52	9
595	39.63	9
595	4.88655	9
595	26.15	24
595	25.1	30
595	21.21	28
595	40.27	26
595	25.18	26
595	41.32	30
600	22.85	32
600	25.83	29
600	25.49	30
600	39.68	9
600	22.06	29
600	22.04	30
600	41.46	31
605	25.55	27
605	25.58	27
605	25.39	28
605	24.8	28
605	51.64	6
605	48.7244	5
610	25.55	24
610	26.29	25
610	25.14	24
610	50.95	6
610	25.56	25
610	36.09	25
615	26.33	22
615	27.68	21
615	26.25	22
615	26.37	21
615	49.24	6
615	47.36	7
620	30.74	19
620	28.58	19
620	28.09	19
620	47.87	6
620	34.57	9
620	31.9343	8
620	45.0719	6
625	33.73	16
625	32.36	16
625	36.72	12
625	36.31	15
625	32.35	13
630	35.39	21
630	31.71	21
630	26.8285	17
630	36.33	11
635	32.77	20
635	21.7145	19
635	27.44	21
635	34.9	22
635	8.6	20
635	27.87	22
635	38.75	10
635	39.7376	2
640	33.08	20
640	28.57	19
640	27.35	20
640	9.05	19
640	0.57	19
640	28.63	19
640	10.48	20
645	11.08	20
645	13.5491	17
645	30.14	19
645	0.36	20
645	0.474331	19
645	1.33039	17
645	10.69	20
645	14.63	20
645	0.1	19
650	0.09	19
650	4.19	19
650	1.66	19
650	2.42927	17
650	3.68006	16
650	2.09	18
650	1.76	19
650	1.29	19
655	11.36	18
655	2.42	17
655	3.03	17
655	39.3	8
655	2.78	17
655	3.7	16
655	5.06	16
655	3.42	16
655	3.22	17
655	3.15	17
655	8.29	17
655	41.25	8
660	3.61	19
660	4.23	19
660	4.19	18
660	4.08	18
660	39.84	9
660	0.22	17
660	5.14991	17
660	6.66	18
660	4.59286	17
660	37.26	9
660	4.18	17
660	4.77	20
660	0.51	17
660	3.86	18
665	0.92	21
665	1.24	21
665	0	20
665	1.68	20
665	3.76	20
665	6.6	20
665	8.28	23
665	6.15	20
665	4.2	22
665	2.75	22
665	2.15972	19
665	1.41	20
670	0.18	24
670	0.1	24
670	0.856353	23
670	3.5	22
670	5.85	25
670	39.63	6
670	4.24	22
670	8.33	25
670	7.63	24
670	37.41	7
670	49.35	5
670	7.33	23
670	0.13	25
670	0.03	24
670	1.89	25
670	50	6
670	2.87	23
675	3.44	25
675	4.04	25
675	0.44999	25
675	5.68079	25
675	39.32	5
675	0.15	27
675	0.2	28
675	0.501273	25
675	9.19	28
675	8.87	27
675	0.84	26
675	1.19	26
675	0.53	27
675	5.56	25
675	48.09	5
675	0.09	25
675	47.27	7
680	0.72	27
680	0.59	27
680	1.03	26
680	11.04	28
680	0.8	30
680	1.49	30
680	1.39	30
680	39.26	8
680	6.57742	26
680	2.12	28
680	2.81	28
680	1.87	29
680	7.19	28
680	1.55	26
685	3.28	29
685	2.13	30
685	2.46	29
685	2.29	33
685	39.95	9
685	2.57	32
685	2.69	32
685	39.78	9
685	11.94	31
685	0.75	31
685	1.1	30
685	0.55	31
685	8.65	32
690	4.8	31
690	5.84	30
690	0.65	34
690	0.68	34
690	39.71	11
690	1.32	33
690	39.51	10
690	0.87	33
690	39.64	11
690	0.99	34
690	2.15	32
690	2.72	31
690	1.73	32
690	4.66	31
695	8.71994	31
695	10.7	31
695	12.3	32
695	3	33
695	0.68	33
695	2.67	32
695	39.44	9
695	2.14	32
695	39.6078	8
695	2.05	33
695	40.42	8
695	3.5	31
695	4.47	30
695	3.15	32
695	53.86	2
695	6.29	32
700	14.84	30
700	11.16	29
700	3.84	29
700	3.32	30
700	2.28	31
700	39.99	6
700	4.21	28
700	4.14	28
700	4.53	29
700	4.97	28
700	5.87998	28
700	4.69	28
700	7.62	30
705	4.13	30
705	5.11	30
705	4.05	30
705	3.65	30
705	6.26	30
705	5.91	30
705	39.88	4
705	4.4	30
705	6.69	30
705	7.49	30
710	5.74	31
710	4.6	31
710	7.54	29
710	6.01	29
710	6.63	31
710	8.87999	29
710	4.32	32
710	39.41	9
710	6.75	29
710	8.41	30
710	9.03	31
710	7.76	29
715	39.81	12
715	7.93	28
715	7.75	28
715	12.33	28
715	2.57882	28
715	8.34	28
715	14.57	29
715	39.33	13
715	6.26	29
715	11.8383	28
715	5.23	29
715	11.1	28
715	9.77	29
715	9.27	29
720	12.18	28
720	10.5913	28
720	12.55	28
720	15.7	28
720	13.14	28
720	36.53	14
720	10.04	28
720	8.51	28
720	16.72	28
720	5.82	28
720	24.89	14
725	17.45	31
725	16.94	29
725	39.62	12
725	15.62	29
725	14.52	28
725	7.27	29
725	24.67	12
725	6.26	31
725	7.06	30
730	39.33	9
730	19.67	31
730	8.91	27
730	25.93	9
730	7.48	31
730	6.99	31
730	7.66	30
730	8.52	29
735	10.38	26
735	8.23	29
735	8.86	26
735	8.48	29
735	8.91	25
735	7.66	30
735	10.02	25
740	11.75	27
740	9.52	24
740	10.29	22
740	9.93	22
740	8.77	27
740	24.77	3
740	10.46	23
740	8.4	27
740	9.11	25
740	11.49	25
745	39.56	7
745	39.58	5
745	11.02	24
745	9.25	25
745	9.39	25
745	11.58	25
745	11.41	25
745	10.36	25
745	12.09	25
745	9.97	25
745	9.72487	24
750	39.88	11
750	39.69	9
750	12.58	25
750	10.74	25
750	10.96	25
750	12.89	25
750	11.88	25
750	10.31	25
750	12.13	25
750	10.5	25
755	36.23	8
755	34.5185	8
755	39.57	11
755	39.53	12
755	11.04	25
755	10.29	25
755	35.03	8
755	10.81	25
755	12.2899	25
755	12.5395	25
755	13.6393	25
755	9.03781	25
755	12.51	25
755	11.59	25
760	39.92	8
760	35.2926	8
760	11.76	24
760	11.12	25
760	13.22	23
760	12.12	23
760	35.37	8
760	12.26	23
760	13.92	24
760	13.96	25
760	13.59	24
760	12.87	23
765	39.36	8
765	13.71	21
765	12.44	21
765	18.13	22
765	11.72	22
765	15.15	20
765	30.43	7
765	11.34	23
765	13.78	21
765	16.7952	7
765	25.66	8
765	25.17	9
765	14.62	23
770	17.44	19
770	19.65	19
770	12.29	20
770	39.3707	8
770	17.74	18
770	12.55	19
770	11.54	19
770	12.7	18
770	25.83	7
775	13.47	15
775	14.65	14
775	35.378	11
775	21.69	17
775	14.7495	15
775	35.58	13
775	14.13	15
775	35.09	10
780	35.39	10
780	36.11	12
780	37.21	10
780	19.0199	11
780	19.9	14
780	17.84	13
780	38.38	12
780	42.41	8
780	15.66	15
785	39.62	12
785	38.94	10
785	35.5635	10
785	42.64	11
790	35.571	6
790	34.29	9
790	27.18	11
790	33.7194	8
790	26.38	14
795	39.15	7
795	39.39	16
795	39.73	3
795	37.58	17
795	34.6	7
795	26.33	16
795	26.56	17
800	36.11	6
800	36.05	6
800	34.7	6
800	27.3	24
800	42.64	25
800	26.44	24
805	39.26	6
805	39.57	27
805	39.4	27
805	27.78	27
805	27.25	27
805	27.59	26
810	39.51	7
810	39.95	7
810	27.11	26
810	37.16	25
810	37.86	26
810	27.76	27
810	40.3	5
810	23.4	25
815	25.42	21
815	26.83	22
815	27.74	21
815	28.24	22
815	25.67	22
820	30.07	19
820	39.86	8
820	30.29	17
820	45.07	8
820	34.93	6
825	39.96	11
825	36.66	14
825	42.31	12
825	35.41	9
825	42.89	11
825	36.66	8
825	36.55	9
830	39.65	11
830	39.58	10
830	38.9571	11
830	39.53	11
830	30.93	14
830	36.84	14
835	39.33	11
835	39.63	9
835	39.46	11
835	32.34	14
835	32.1126	13
835	28.81	15
840	29.2	19
840	42.29	8
840	29.86	15
840	29.6658	16
840	46.78	9
840	30.32	16
845	39.54	7
845	22.4373	19
845	27.52	21
845	33.03	21
845	27.98	23
845	31.91	20
845	44.44	8
845	45.27	7
845	34.0018	6
845	49.36	8
845	11.23	21
850	26.92	21
850	33.48	23
850	30.71	21
850	27.35	23
850	5.45	21
850	49.61	5
850	43.96	12
850	3.05	21
855	28.623	19
855	39.82	14
855	13.1	21
855	29.73	21
855	26.2348	19
855	27.51	22
855	26.75	21
855	8.42	21
855	2.28	19
855	4.46	18
855	7.31	21
860	28.65	20
860	7.82295	19
860	39.31	14
860	1.47	20
860	37.1	12
860	28.7	20
860	27.74	20
860	39.98	14
860	27.7	20
860	1.79	20
860	1.47	19
860	41.86	11
860	0	18
860	2.14	20
865	30.11	18
865	31.04	17
865	1.88	17
865	50.2392	4
865	29.8	18
865	29.4006	17
865	2.23	17
865	0.05	17
865	30.04	18
865	0	17
865	1.65	17
870	0.02	16
870	39.7	18
870	39.94	13
870	39.43	14
870	0	16
870	0	15
870	30.79	18
870	42.67	14
870	38.26	13
870	32.11	16
870	47.0134	5
870	38.09	14
870	0	14
870	0	15
870	50.57	5
875	0	15
875	39.25	16
875	0	15
875	1.03212	14
875	51.27	5
875	0	14
875	0.405203	15
880	14.56	17
880	0.9	16
880	6.13	15
880	36.58	9
880	10.11	16
880	1.21	15
880	1.96618	15
880	49.83	5
880	0	15
880	1.70878	15
885	5.68	17
885	8.16	17
885	0.49	16
885	1.45	17
885	2.48	16
885	0.4	16
885	0.02	16
885	56.19	13
885	47.69	5
885	2.96	16
885	4.37	16
885	27.1259	4
885	0.63987	16
890	36.94	15
890	0.5	19
890	0.53	19
890	0.56	19
890	0.63	19
890	0.21	19
890	0.38	19
890	1.36	19
890	5.33	19
890	0.54	19
890	37.02	15
890	36.6	14
890	0.07	19
890	5.61	19
890	56.14	14
890	1.84	19
890	2.33738	19
890	45.14	7
890	2.08	19
895	1.59	19
895	1.14	19
895	0.46	19
895	2.36	19
895	1.35	19
895	0.53	19
895	0.05	19
895	0.56	19
895	39.26	7
895	0.02	19
895	38.2591	13
895	0.0510782	19
895	7.01	19
895	0.87	19
895	39.56	8
895	0.44	19
895	3.96999	19
895	3.8397	19
900	0.22	20
900	0.15	21
900	0.46	21
900	0.97	20
900	0.39	20
900	0.07	20
900	0.68	21
900	2.01	20
900	1.35	21
900	39.88	11
900	1.07	20
900	0.74	21
900	34.1	12
900	1.67	21
900	5.45	20
900	5.5	20
905	1.52	23
905	1.92	23
905	1.38	23
905	0.81	23
905	2.63	23
905	0	22
905	37.58	12
905	35.34	13
905	0.7	23
905	0.39	23
905	36.15	12
905	0	22
905	3.53949	22
905	0.34	23
905	52.64	6
905	35.52	12
905	0.6	23
905	6.93	23
905	7.14	23
910	37.22	13
910	0.38	23
910	0.2	23
910	0.68	24
910	3.37	23
910	1.68	23
910	5.46849	23
910	39.3534	13
910	39.42	13
910	0.74	24
910	9.92	23
910	1.71	24
910	36.5046	13
910	3.11185	23
910	5.14	23
910	1.12	24
910	0.35	24
910	1.85	24
910	8.67	24
915	5.56	24
915	4.14	24
915	0.86	24
915	8.54	24
915	5.62698	24
915	11.42	24
915	3.25	24
915	15.4	24
915	0.47	24
915	39.72	13
915	9.69	24
915	41.02	13
915	40.62	12
915	6.57	24
915	0.25	24
915	1.69	24
915	1.1	24
920	38.3	11
920	39.26	12
920	11.21	25
920	1.1	26
920	14.0597	26
920	13.6	26
920	8.5	25
920	2.16	26
920	39.62	3
920	15.33	26
920	32.37	9
920	8.02	26
920	0.38	26
920	1.52	26
920	0.81	26
920	46.76	3
920	2.63	26
925	39.75	9
925	16.53	26
925	15.87	26
925	2.69	26
925	13.77	25
925	3.67	25
925	34.15	10
925	1.92	26
925	3.17	26
925	2.31	26
925	4.32	25
930	4.39	26
930	39.37	8
930	39.3529	9
930	5.64	24
930	3.11	26
930	35.64	8
930	16.2389	6
930	3.47	26
930	4.77	26
930	3.92	26
930	4.08376	24
935	6.24	22
935	36.6	11
935	0.137983	5
935	7.92482	21
935	35.69	11
935	4.44	24
935	4.88	24
935	6.18	21
935	5.39	23
935	30.94	5
935	7.32	21
935	3.96	25
940	13.95	23
940	5.93	22
940	34.5	10
940	29.97	11
940	6.61	21
