Send	185.957	Receive	186.957	delay	1.00028	Index	58	OverHead	10	Hop	2	retrans	1	
Send	186.957	Receive	186.957	delay	0.000389372	Index	59	OverHead	1	Hop	2	retrans	0	
Send	186.957	Receive	186.958	delay	0.000599387	Index	60	OverHead	2	Hop	2	retrans	0	
Send	186.958	Receive	186.958	delay	0.000362372	Index	61	OverHead	2	Hop	2	retrans	0	
Send	186.958	Receive	186.959	delay	0.000452372	Index	62	OverHead	3	Hop	2	retrans	0	
Send	186.959	Receive	186.959	delay	0.000398372	Index	63	OverHead	1	Hop	2	retrans	0	
Send	186.959	Receive	186.96	delay	0.000407372	Index	64	OverHead	4	Hop	2	retrans	0	
Send	186.96	Receive	186.96	delay	0.000326372	Index	65	OverHead	1	Hop	2	retrans	0	
Send	186.96	Receive	186.96	delay	0.000371372	Index	66	OverHead	2	Hop	2	retrans	0	
Send	186.96	Receive	186.961	delay	0.000779262	Index	67	OverHead	2	Hop	2	retrans	0	
Send	186.961	Receive	186.962	delay	0.000443371	Index	68	OverHead	4	Hop	2	retrans	0	
Send	186.962	Receive	186.962	delay	0.00038937	Index	69	OverHead	4	Hop	2	retrans	0	
Send	186.962	Receive	186.962	delay	0.00043437	Index	70	OverHead	4	Hop	2	retrans	0	
Send	186.962	Receive	186.963	delay	0.00041637	Index	71	OverHead	2	Hop	2	retrans	0	
Send	186.963	Receive	186.963	delay	0.00038937	Index	72	OverHead	4	Hop	2	retrans	0	
Send	186.963	Receive	187.013	delay	0.0502834	Index	73	OverHead	19	Hop	2	retrans	0	
Send	187.013	Receive	187.064	delay	0.0502834	Index	74	OverHead	20	Hop	2	retrans	0	
Send	187.064	Receive	187.064	delay	0.000452344	Index	75	OverHead	1	Hop	2	retrans	0	
Send	187.064	Receive	187.064	delay	0.000326344	Index	76	OverHead	1	Hop	2	retrans	0	
Send	187.064	Receive	187.065	delay	0.000389344	Index	77	OverHead	1	Hop	2	retrans	0	
Send	187.065	Receive	187.065	delay	0.000434344	Index	78	OverHead	1	Hop	2	retrans	0	
Send	187.065	Receive	187.066	delay	0.000389344	Index	79	OverHead	1	Hop	2	retrans	0	
Send	187.066	Receive	187.066	delay	0.000416344	Index	80	OverHead	1	Hop	2	retrans	0	
Send	187.066	Receive	187.066	delay	0.000344344	Index	81	OverHead	1	Hop	2	retrans	0	
Send	187.066	Receive	187.067	delay	0.000380344	Index	82	OverHead	1	Hop	2	retrans	0	
Send	187.067	Receive	187.067	delay	0.000407344	Index	83	OverHead	1	Hop	2	retrans	0	
Send	187.067	Receive	187.068	delay	0.000416342	Index	84	OverHead	1	Hop	2	retrans	0	
Send	187.068	Receive	187.068	delay	0.000326342	Index	85	OverHead	1	Hop	2	retrans	0	
Send	187.068	Receive	187.068	delay	0.000335342	Index	86	OverHead	1	Hop	2	retrans	0	
Send	187.068	Receive	187.119	delay	0.0503553	Index	87	OverHead	34	Hop	2	retrans	0	
Send	187.119	Receive	187.119	delay	0.00035333	Index	88	OverHead	1	Hop	2	retrans	0	
Send	187.119	Receive	187.169	delay	0.0503373	Index	89	OverHead	22	Hop	2	retrans	0	
Send	187.169	Receive	187.17	delay	0.000389316	Index	90	OverHead	1	Hop	2	retrans	0	
Send	187.17	Receive	187.22	delay	0.0502923	Index	91	OverHead	20	Hop	2	retrans	0	
Send	187.22	Receive	187.22	delay	0.000389302	Index	92	OverHead	1	Hop	2	retrans	0	
Send	187.22	Receive	187.221	delay	0.000443302	Index	93	OverHead	1	Hop	2	retrans	0	
Send	187.221	Receive	187.221	delay	0.000407302	Index	94	OverHead	1	Hop	2	retrans	0	
Send	187.221	Receive	187.272	delay	0.0502833	Index	95	OverHead	20	Hop	2	retrans	0	
Send	187.272	Receive	187.272	delay	0.000380289	Index	96	OverHead	1	Hop	2	retrans	0	
Send	187.272	Receive	187.272	delay	0.000362288	Index	97	OverHead	1	Hop	2	retrans	0	
Send	187.272	Receive	188.273	delay	1.00028	Index	98	OverHead	20	Hop	2	retrans	1	
Send	188.273	Receive	188.323	delay	0.050373	Index	99	OverHead	20	Hop	2	retrans	0	
Send	188.323	Receive	188.323	delay	0.00043401	Index	100	OverHead	1	Hop	2	retrans	0	
Send	188.323	Receive	188.374	delay	0.050283	Index	101	OverHead	19	Hop	2	retrans	0	
Send	188.374	Receive	188.374	delay	0.000316998	Index	102	OverHead	1	Hop	2	retrans	0	
Send	188.374	Receive	188.424	delay	0.050391	Index	103	OverHead	22	Hop	2	retrans	0	
Send	188.424	Receive	188.425	delay	0.000316984	Index	104	OverHead	1	Hop	2	retrans	0	
Send	188.425	Receive	188.425	delay	0.000388984	Index	105	OverHead	1	Hop	2	retrans	0	
Send	188.425	Receive	188.475	delay	0.050364	Index	106	OverHead	20	Hop	2	retrans	0	
Send	188.475	Receive	188.476	delay	0.00044297	Index	107	OverHead	1	Hop	2	retrans	0	
Send	188.476	Receive	188.476	delay	0.00036197	Index	108	OverHead	1	Hop	2	retrans	0	
Send	188.476	Receive	188.527	delay	0.050301	Index	109	OverHead	20	Hop	2	retrans	0	
Send	188.527	Receive	188.527	delay	0.000433956	Index	110	OverHead	1	Hop	2	retrans	0	
Send	188.527	Receive	188.577	delay	0.0502829	Index	111	OverHead	20	Hop	2	retrans	0	
Send	188.577	Receive	188.578	delay	0.000361942	Index	112	OverHead	1	Hop	2	retrans	0	
Send	188.578	Receive	188.578	delay	0.000334942	Index	113	OverHead	1	Hop	2	retrans	0	
Send	188.578	Receive	189.578	delay	1.00028	Index	114	OverHead	20	Hop	2	retrans	1	
Send	189.578	Receive	189.579	delay	0.000589412	Index	115	OverHead	2	Hop	2	retrans	0	
Send	189.579	Receive	189.58	delay	0.000703676	Index	116	OverHead	3	Hop	2	retrans	0	
Send	189.58	Receive	189.58	delay	0.000343676	Index	117	OverHead	1	Hop	2	retrans	0	
Send	189.58	Receive	189.58	delay	0.000424676	Index	118	OverHead	2	Hop	2	retrans	0	
Send	189.58	Receive	189.631	delay	0.0502827	Index	119	OverHead	8	Hop	2	retrans	0	
Send	189.631	Receive	189.631	delay	0.000451662	Index	120	OverHead	1	Hop	2	retrans	0	
Send	189.631	Receive	189.631	delay	0.000334662	Index	121	OverHead	1	Hop	2	retrans	0	
Send	189.631	Receive	189.632	delay	0.000433662	Index	122	OverHead	1	Hop	2	retrans	0	
Send	189.632	Receive	189.632	delay	0.000451662	Index	123	OverHead	1	Hop	2	retrans	0	
Send	189.632	Receive	189.683	delay	0.0503907	Index	124	OverHead	7	Hop	2	retrans	0	
Send	189.683	Receive	189.683	delay	0.000361648	Index	125	OverHead	1	Hop	2	retrans	0	
Send	189.683	Receive	189.683	delay	0.000388648	Index	126	OverHead	1	Hop	2	retrans	0	
Send	189.683	Receive	189.684	delay	0.000352648	Index	127	OverHead	1	Hop	2	retrans	0	
Send	189.684	Receive	189.684	delay	0.000397648	Index	128	OverHead	1	Hop	2	retrans	0	
Send	189.684	Receive	189.685	delay	0.000433648	Index	129	OverHead	1	Hop	2	retrans	0	
Send	189.685	Receive	189.735	delay	0.0502826	Index	130	OverHead	7	Hop	2	retrans	0	
Send	189.735	Receive	189.785	delay	0.0502826	Index	131	OverHead	7	Hop	2	retrans	0	
Send	189.785	Receive	189.786	delay	0.000451622	Index	132	OverHead	3	Hop	2	retrans	0	
Send	189.786	Receive	189.786	delay	0.000361622	Index	133	OverHead	1	Hop	2	retrans	0	
Send	189.786	Receive	189.786	delay	0.000424622	Index	134	OverHead	1	Hop	2	retrans	0	
Send	189.786	Receive	189.787	delay	0.000388622	Index	135	OverHead	2	Hop	2	retrans	0	
Send	189.787	Receive	189.787	delay	0.00039762	Index	136	OverHead	3	Hop	2	retrans	0	
Send	189.787	Receive	189.788	delay	0.00034362	Index	137	OverHead	2	Hop	2	retrans	0	
Send	189.788	Receive	189.788	delay	0.00041562	Index	138	OverHead	1	Hop	2	retrans	0	
Send	189.788	Receive	189.788	delay	0.00032562	Index	139	OverHead	1	Hop	2	retrans	0	
Send	189.788	Receive	189.789	delay	0.00042462	Index	140	OverHead	1	Hop	2	retrans	0	
Send	189.789	Receive	189.789	delay	0.00043362	Index	141	OverHead	1	Hop	2	retrans	0	
Send	189.789	Receive	189.839	delay	0.0502826	Index	142	OverHead	9	Hop	2	retrans	0	
Send	189.839	Receive	189.84	delay	0.000397606	Index	143	OverHead	1	Hop	2	retrans	0	
Send	189.84	Receive	189.89	delay	0.0503096	Index	144	OverHead	7	Hop	2	retrans	0	
Send	189.89	Receive	189.891	delay	0.000424594	Index	145	OverHead	1	Hop	2	retrans	0	
Send	189.891	Receive	189.941	delay	0.0502826	Index	146	OverHead	9	Hop	2	retrans	0	
Send	189.941	Receive	189.941	delay	0.00032558	Index	147	OverHead	1	Hop	2	retrans	0	
Send	189.941	Receive	189.942	delay	0.00033458	Index	148	OverHead	1	Hop	2	retrans	0	
Send	189.942	Receive	189.942	delay	0.00039758	Index	149	OverHead	1	Hop	2	retrans	0	
Send	189.942	Receive	189.942	delay	0.00042458	Index	150	OverHead	1	Hop	2	retrans	0	
Send	189.942	Receive	189.943	delay	0.00037058	Index	151	OverHead	1	Hop	2	retrans	0	
Send	189.943	Receive	189.943	delay	0.00039758	Index	152	OverHead	1	Hop	2	retrans	0	
Send	189.943	Receive	189.993	delay	0.0503996	Index	153	OverHead	7	Hop	2	retrans	0	
Send	189.993	Receive	189.994	delay	0.000406566	Index	154	OverHead	1	Hop	2	retrans	0	
Send	189.994	Receive	189.994	delay	0.000406566	Index	155	OverHead	1	Hop	2	retrans	0	
Send	189.994	Receive	190.045	delay	0.0502826	Index	156	OverHead	7	Hop	2	retrans	0	
Send	190.045	Receive	190.045	delay	0.000397552	Index	157	OverHead	1	Hop	2	retrans	0	
Send	190.045	Receive	190.045	delay	0.000361552	Index	158	OverHead	1	Hop	2	retrans	0	
Send	190.045	Receive	190.096	delay	0.0503995	Index	159	OverHead	7	Hop	2	retrans	0	
Send	190.096	Receive	190.146	delay	0.0502825	Index	160	OverHead	7	Hop	2	retrans	0	
Send	190.146	Receive	190.146	delay	0.000325526	Index	161	OverHead	1	Hop	2	retrans	0	
Send	190.146	Receive	190.147	delay	0.000433526	Index	162	OverHead	1	Hop	2	retrans	0	
Send	190.147	Receive	190.197	delay	0.0503365	Index	163	OverHead	7	Hop	2	retrans	0	
Send	190.197	Receive	190.198	delay	0.000451512	Index	164	OverHead	1	Hop	2	retrans	0	
Send	190.198	Receive	190.248	delay	0.0502825	Index	165	OverHead	7	Hop	2	retrans	0	
Send	190.248	Receive	190.248	delay	0.0003345	Index	166	OverHead	1	Hop	2	retrans	0	
Send	190.248	Receive	190.298	delay	0.0502825	Index	167	OverHead	10	Hop	2	retrans	0	
Send	190.298	Receive	190.299	delay	0.000316486	Index	168	OverHead	1	Hop	2	retrans	0	
Send	190.299	Receive	190.299	delay	0.000424486	Index	169	OverHead	1	Hop	2	retrans	0	
Send	190.299	Receive	190.3	delay	0.000433486	Index	170	OverHead	1	Hop	2	retrans	0	
Send	190.3	Receive	190.3	delay	0.000405486	Index	171	OverHead	1	Hop	2	retrans	0	
Send	190.3	Receive	190.3	delay	0.000333486	Index	172	OverHead	1	Hop	2	retrans	0	
Send	190.3	Receive	190.301	delay	0.000414486	Index	173	OverHead	1	Hop	2	retrans	0	
Send	190.301	Receive	190.351	delay	0.0502905	Index	174	OverHead	9	Hop	2	retrans	0	
Send	190.351	Receive	190.352	delay	0.000414472	Index	175	OverHead	1	Hop	2	retrans	0	
Send	190.352	Receive	190.352	delay	0.000369472	Index	176	OverHead	1	Hop	2	retrans	0	
Send	190.352	Receive	190.352	delay	0.000360472	Index	177	OverHead	1	Hop	2	retrans	0	
Send	190.352	Receive	190.353	delay	0.000369472	Index	178	OverHead	1	Hop	2	retrans	0	
Send	190.353	Receive	190.353	delay	0.000414472	Index	179	OverHead	1	Hop	2	retrans	0	
Send	190.353	Receive	190.353	delay	0.000387472	Index	180	OverHead	1	Hop	2	retrans	0	
Send	190.353	Receive	190.354	delay	0.000396472	Index	181	OverHead	1	Hop	2	retrans	0	
Send	190.354	Receive	190.354	delay	0.000360472	Index	182	OverHead	1	Hop	2	retrans	0	
Send	190.354	Receive	190.355	delay	0.000459472	Index	183	OverHead	1	Hop	2	retrans	0	
Send	190.355	Receive	190.355	delay	0.000432472	Index	184	OverHead	1	Hop	2	retrans	0	
Send	190.355	Receive	190.355	delay	0.000423472	Index	185	OverHead	1	Hop	2	retrans	0	
Send	190.355	Receive	190.356	delay	0.000423472	Index	186	OverHead	1	Hop	2	retrans	0	
Send	190.356	Receive	190.406	delay	0.0503445	Index	187	OverHead	7	Hop	2	retrans	0	
Send	190.406	Receive	190.407	delay	0.000333458	Index	188	OverHead	1	Hop	2	retrans	0	
Send	190.407	Receive	190.407	delay	0.000450458	Index	189	OverHead	1	Hop	2	retrans	0	
Send	190.407	Receive	190.407	delay	0.000378458	Index	190	OverHead	1	Hop	2	retrans	0	
Send	190.407	Receive	190.408	delay	0.000369458	Index	191	OverHead	1	Hop	2	retrans	0	
Send	190.408	Receive	190.408	delay	0.000432458	Index	192	OverHead	1	Hop	2	retrans	0	
Send	190.408	Receive	190.409	delay	0.000405458	Index	193	OverHead	1	Hop	2	retrans	0	
Send	190.409	Receive	190.409	delay	0.000441458	Index	194	OverHead	1	Hop	2	retrans	0	
Send	190.409	Receive	190.409	delay	0.000414458	Index	195	OverHead	1	Hop	2	retrans	0	
Send	190.409	Receive	190.41	delay	0.000441457	Index	196	OverHead	1	Hop	2	retrans	0	
Send	190.41	Receive	190.41	delay	0.000351456	Index	197	OverHead	1	Hop	2	retrans	0	
Send	190.41	Receive	190.411	delay	0.000565357	Index	198	OverHead	3	Hop	2	retrans	0	
Send	190.411	Receive	190.411	delay	0.000333456	Index	199	OverHead	3	Hop	2	retrans	0	
Send	190.411	Receive	190.412	delay	0.000405456	Index	200	OverHead	3	Hop	2	retrans	0	
Send	190.412	Receive	190.412	delay	0.000432456	Index	201	OverHead	1	Hop	2	retrans	0	
Send	190.412	Receive	190.462	delay	0.0503624	Index	202	OverHead	9	Hop	2	retrans	0	
Send	190.462	Receive	190.463	delay	0.000459444	Index	203	OverHead	1	Hop	2	retrans	0	
Send	190.463	Receive	190.463	delay	0.000369444	Index	204	OverHead	1	Hop	2	retrans	0	
Send	190.463	Receive	190.464	delay	0.000333442	Index	205	OverHead	1	Hop	2	retrans	0	
Send	190.464	Receive	190.464	delay	0.000459442	Index	206	OverHead	1	Hop	2	retrans	0	
Send	190.464	Receive	190.464	delay	0.000387442	Index	207	OverHead	1	Hop	2	retrans	0	
Send	190.464	Receive	190.465	delay	0.000396442	Index	208	OverHead	1	Hop	2	retrans	0	
Send	190.465	Receive	190.515	delay	0.0504254	Index	209	OverHead	7	Hop	2	retrans	0	
Send	190.515	Receive	190.516	delay	0.00043243	Index	210	OverHead	1	Hop	2	retrans	0	
Send	190.516	Receive	190.516	delay	0.00045043	Index	211	OverHead	1	Hop	2	retrans	0	
Send	190.516	Receive	190.517	delay	0.00045943	Index	212	OverHead	1	Hop	2	retrans	0	
Send	190.517	Receive	190.517	delay	0.000333429	Index	213	OverHead	1	Hop	2	retrans	0	
Send	190.517	Receive	190.517	delay	0.000432428	Index	214	OverHead	1	Hop	2	retrans	0	
Send	190.517	Receive	190.518	delay	0.000423428	Index	215	OverHead	1	Hop	2	retrans	0	
Send	190.518	Receive	190.518	delay	0.000351428	Index	216	OverHead	1	Hop	2	retrans	0	
Send	190.518	Receive	190.568	delay	0.0503534	Index	217	OverHead	9	Hop	2	retrans	0	
Send	190.568	Receive	190.569	delay	0.000342416	Index	218	OverHead	1	Hop	2	retrans	0	
Send	190.569	Receive	190.569	delay	0.000405416	Index	219	OverHead	1	Hop	2	retrans	0	
Send	190.569	Receive	190.57	delay	0.000396416	Index	220	OverHead	1	Hop	2	retrans	0	
Send	190.57	Receive	190.57	delay	0.000459416	Index	221	OverHead	1	Hop	2	retrans	0	
Send	190.57	Receive	190.57	delay	0.000432415	Index	222	OverHead	2	Hop	2	retrans	0	
Send	190.57	Receive	190.571	delay	0.000378414	Index	223	OverHead	1	Hop	2	retrans	0	
Send	190.571	Receive	190.571	delay	0.000324414	Index	224	OverHead	1	Hop	2	retrans	0	
Send	190.571	Receive	190.572	delay	0.00100963	Index	225	OverHead	5	Hop	2	retrans	0	
Send	190.572	Receive	190.573	delay	0.000414414	Index	226	OverHead	1	Hop	2	retrans	0	
Send	190.573	Receive	190.573	delay	0.000432414	Index	227	OverHead	2	Hop	2	retrans	0	
Send	190.573	Receive	190.573	delay	0.000378414	Index	228	OverHead	2	Hop	2	retrans	0	
Send	190.573	Receive	190.574	delay	0.000609989	Index	229	OverHead	3	Hop	2	retrans	0	
Send	190.574	Receive	190.575	delay	0.000775989	Index	230	OverHead	4	Hop	2	retrans	0	
Send	190.575	Receive	190.575	delay	0.000670414	Index	231	OverHead	1	Hop	2	retrans	0	
Send	190.575	Receive	190.576	delay	0.000432414	Index	232	OverHead	1	Hop	2	retrans	0	
Send	190.576	Receive	190.576	delay	0.000342414	Index	233	OverHead	2	Hop	2	retrans	0	
Send	190.576	Receive	190.577	delay	0.000432414	Index	234	OverHead	1	Hop	2	retrans	0	
Send	190.577	Receive	190.577	delay	0.000360414	Index	235	OverHead	1	Hop	2	retrans	0	
