Send	24.586	Receive	24.6736	delay	0.0876155	Index	61	OverHead	Hop	16	
Send	24.6736	Receive	24.7607	delay	0.087177	Index	62	OverHead	Hop	16	
Send	24.7607	Receive	24.8474	delay	0.0866773	Index	63	OverHead	Hop	16	
Send	24.8474	Receive	24.9335	delay	0.0861165	Index	64	OverHead	Hop	16	
Send	24.9335	Receive	25.0192	delay	0.0856455	Index	65	OverHead	Hop	16	
Send	25.0192	Receive	25.1043	delay	0.0851459	Index	66	OverHead	Hop	16	
Send	25.1043	Receive	25.1891	delay	0.0847221	Index	67	OverHead	Hop	16	
Send	25.1891	Receive	25.2734	delay	0.0843451	Index	68	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	25.2734	delay	0.0843451	Index	69	OverHead	Hop	0	
Send	25.2734	Send	25.2734	Receive	25.3572	delay	0.0838232	Index	70	OverHead	Hop	16	
Send	25.3572	Receive	25.4407	delay	0.0834483	Index	71	OverHead	Hop	16	
Send	25.4407	Receive	25.5359	delay	0.0952412	Index	72	OverHead	Hop	16	
Send	25.5359	Receive	25.6307	delay	0.0947662	Index	73	OverHead	Hop	16	
Send	25.6307	Receive	25.725	delay	0.0943196	Index	74	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	25.725	delay	0.0943196	Index	75	OverHead	Hop	0	
Send	25.725	Send	25.725	Receive	25.8187	delay	0.0937391	Index	76	OverHead	Hop	16	
Send	25.8187	Receive	25.91	delay	0.0912706	Index	77	OverHead	Hop	16	
Send	25.91	Receive	26.0195	delay	0.109528	Index	78	OverHead	Hop	16	
Send	26.0195	Receive	26.1296	delay	0.110094	Index	79	OverHead	Hop	16	
Send	26.1296	Receive	26.2391	delay	0.109504	Index	80	OverHead	Hop	16	
Send	26.2391	Receive	26.3481	delay	0.108982	Index	81	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	26.3481	delay	0.108982	Index	82	OverHead	Hop	0	
Send	26.3481	Send	26.3481	Receive	26.4566	delay	0.108461	Index	83	OverHead	Hop	16	
Send	26.4566	Receive	26.547	delay	0.0903908	Index	84	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	26.547	delay	0.0903908	Index	85	OverHead	Hop	0	
Send	26.547	Send	26.547	Receive	26.6371	delay	0.090116	Index	86	OverHead	Hop	16	
Send	26.6371	Receive	26.7267	delay	0.0895896	Index	87	OverHead	Hop	16	
Send	26.7267	Receive	26.8158	delay	0.0891116	Index	88	OverHead	Hop	16	
Send	26.8158	Receive	26.9045	delay	0.0887002	Index	89	OverHead	Hop	16	
Send	26.9045	Receive	26.9927	delay	0.088227	Index	90	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	26.9927	delay	0.088227	Index	91	OverHead	Hop	0	
Send	26.9927	Send	26.9927	Receive	27.0805	delay	0.0877673	Index	92	OverHead	Hop	16	
Send	27.0805	Receive	27.1678	delay	0.0873249	Index	93	OverHead	Hop	16	
Send	27.1678	Receive	27.3417	delay	0.173902	Index	94	OverHead	Hop	18	
Send	27.3417	Receive	27.5146	delay	0.172884	Index	95	OverHead	Hop	18	
Send	27.5146	Receive	27.7076	delay	0.192974	Index	96	OverHead	Hop	18	
Send	27.7076	Receive	27.902	delay	0.19447	Index	97	OverHead	Hop	18	
Send	27.902	Receive	28.098	delay	0.195978	Index	98	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	28.098	delay	0.195978	Index	99	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	28.098	delay	0.195978	Index	100	OverHead	Hop	0	
Send	28.098	Send	28.098	Send	28.098	Receive	28.2955	delay	0.197513	Index	101	OverHead	Hop	18	
Send	28.2955	Receive	28.4946	delay	0.199055	Index	102	OverHead	Hop	18	
Send	28.4946	Receive	28.6952	delay	0.200594	Index	103	OverHead	Hop	18	
Send	28.6952	Receive	28.9605	delay	0.265337	Index	104	OverHead	Hop	20	
Send	28.9605	Receive	29.2247	delay	0.264182	Index	105	OverHead	Hop	20	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	29.2247	delay	0.264182	Index	106	OverHead	Hop	0	
Send	29.2247	Send	29.2247	Receive	29.4873	delay	0.262584	Index	107	OverHead	Hop	20	
Send	29.4873	Receive	29.7487	delay	0.261426	Index	108	OverHead	Hop	20	
Send	29.7487	Receive	31.2618	delay	1.51312	Index	109	OverHead	Hop	21	
Send	31.2618	Receive	31.5392	delay	0.277425	Index	110	OverHead	Hop	20	
Send	31.5392	Receive	31.819	delay	0.279754	Index	111	OverHead	Hop	20	
Send	31.819	Receive	32.0405	delay	0.22154	Index	112	OverHead	Hop	18	
Send	32.0405	Receive	32.2232	delay	0.182651	Index	113	OverHead	Hop	18	
Send	32.2232	Receive	32.4068	delay	0.183565	Index	114	OverHead	Hop	18	
Send	32.4068	Receive	32.5769	delay	0.170143	Index	115	OverHead	Hop	18	
Send	32.5769	Receive	32.7484	delay	0.171525	Index	116	OverHead	Hop	18	
Send	32.7484	Receive	32.9212	delay	0.172773	Index	117	OverHead	Hop	18	
Send	32.9212	Receive	33.0957	delay	0.174548	Index	118	OverHead	Hop	18	
Send	33.0957	Receive	33.2716	delay	0.175891	Index	119	OverHead	Hop	18	
Send	33.2716	Receive	33.4489	delay	0.177265	Index	120	OverHead	Hop	18	
Send	33.4489	Receive	33.6276	delay	0.178721	Index	121	OverHead	Hop	18	
Send	33.6276	Receive	33.7366	delay	0.10902	Index	122	OverHead	Hop	16	
Send	33.7366	Receive	33.8452	delay	0.108547	Index	123	OverHead	Hop	16	
Send	33.8452	Receive	33.9535	delay	0.108321	Index	124	OverHead	Hop	16	
Send	33.9535	Receive	34.0614	delay	0.107879	Index	125	OverHead	Hop	16	
Send	34.0614	Receive	34.1689	delay	0.1075	Index	126	OverHead	Hop	16	
Send	34.1689	Receive	34.2755	delay	0.106619	Index	127	OverHead	Hop	16	
Send	34.2755	Receive	34.3809	delay	0.105354	Index	128	OverHead	Hop	16	
Send	34.3809	Receive	34.4848	delay	0.103973	Index	129	OverHead	Hop	16	
Send	34.4848	Receive	34.5876	delay	0.102758	Index	130	OverHead	Hop	16	
Send	34.5876	Receive	34.689	delay	0.101445	Index	131	OverHead	Hop	16	
Send	34.689	Receive	34.8105	delay	0.1215	Index	132	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	34.8105	delay	0.1215	Index	133	OverHead	Hop	0	
Send	34.8105	Send	34.8105	Receive	34.9316	delay	0.121104	Index	134	OverHead	Hop	16	
Send	34.9316	Receive	35.0522	delay	0.120582	Index	135	OverHead	Hop	16	
Send	35.0522	Receive	35.1724	delay	0.120142	Index	136	OverHead	Hop	16	
Send	35.1724	Receive	35.2921	delay	0.119716	Index	137	OverHead	Hop	16	
Send	35.2921	Receive	35.4346	delay	0.14255	Index	138	OverHead	Hop	17	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	35.4346	delay	0.14255	Index	139	OverHead	Hop	0	
Send	35.4346	Send	35.4346	Receive	35.625	delay	0.190338	Index	140	OverHead	Hop	18	
Send	35.625	Receive	35.8089	delay	0.183929	Index	141	OverHead	Hop	18	
Send	35.8089	Receive	35.9927	delay	0.183843	Index	142	OverHead	Hop	18	
Send	35.9927	Receive	36.1763	delay	0.183536	Index	143	OverHead	Hop	18	
Send	36.1763	Receive	36.3575	delay	0.181193	Index	144	OverHead	Hop	18	
Send	36.3575	Receive	36.5365	delay	0.179008	Index	145	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	36.5365	delay	0.179008	Index	146	OverHead	Hop	0	
Send	36.5365	Send	36.5365	Receive	36.7134	delay	0.17688	Index	147	OverHead	Hop	18	
Send	36.7134	Receive	36.8884	delay	0.175085	Index	148	OverHead	Hop	18	
Send	36.8884	Receive	37.0612	delay	0.172788	Index	149	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	37.0612	delay	0.172788	Index	150	OverHead	Hop	0	
Send	37.0612	Send	37.0612	hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------17
Receive	37.0753	delay	0.0140777	Index	151	OverHead	Hop	2	
Send	37.0753	Receive	37.2596	delay	0.184251	Index	152	OverHead	Hop	18	
Send	37.2596	Receive	37.4437	delay	0.184165	Index	153	OverHead	Hop	18	
Send	37.4437	Receive	37.6277	delay	0.184001	Index	154	OverHead	Hop	18	
Send	37.6277	Receive	37.8117	delay	0.183936	Index	155	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	37.8117	delay	0.183936	Index	156	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	37.8117	delay	0.183936	Index	157	OverHead	Hop	0	
Send	37.8117	Send	37.8117	Send	37.8117	Receive	37.9727	delay	0.161061	Index	158	OverHead	Hop	18	
Send	37.9727	Receive	38.1646	delay	0.191888	Index	159	OverHead	Hop	18	
Send	38.1646	Receive	38.3557	delay	0.19113	Index	160	OverHead	Hop	18	
Send	38.3557	Receive	38.4959	delay	0.140186	Index	161	OverHead	Hop	17	
Send	38.4959	Receive	38.5854	delay	0.089465	Index	162	OverHead	Hop	16	
Send	38.5854	Receive	38.6745	delay	0.089072	Index	163	OverHead	Hop	16	
Send	38.6745	Receive	38.8132	delay	0.138784	Index	164	OverHead	Hop	17	
Send	38.8132	Receive	39.0927	delay	0.27945	Index	165	OverHead	Hop	20	
Send	39.0927	Receive	39.3708	delay	0.278084	Index	166	OverHead	Hop	20	
Send	39.3708	Receive	39.6567	delay	0.285967	Index	167	OverHead	Hop	20	
Send	39.6567	Receive	39.9417	delay	0.284958	Index	168	OverHead	Hop	20	
Send	39.9417	hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------17
Receive	39.9503	delay	0.00864302	Index	169	OverHead	Hop	2	
Send	39.9503	Receive	40.1344	delay	0.184094	Index	170	OverHead	Hop	18	
Send	40.1344	Receive	40.4179	delay	0.283462	Index	171	OverHead	Hop	20	
Send	40.4179	Receive	40.7002	delay	0.28233	Index	172	OverHead	Hop	20	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	40.7002	delay	0.28233	Index	173	OverHead	Hop	0	
Send	40.7002	Send	40.7002	Receive	40.9819	delay	0.281681	Index	174	OverHead	Hop	20	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	40.9819	delay	0.281681	Index	175	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	40.9819	delay	0.281681	Index	176	OverHead	Hop	0	
Send	40.9819	Send	40.9819	Send	40.9819	Receive	41.2625	delay	0.280542	Index	177	OverHead	Hop	20	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	41.2625	delay	0.280542	Index	178	OverHead	Hop	0	
Send	41.2625	Send	41.2625	Receive	41.5166	delay	0.25419	Index	179	OverHead	Hop	20	
Send	41.5166	Receive	41.7954	delay	0.27872	Index	180	OverHead	Hop	20	
Send	41.7954	Receive	42.0729	delay	0.277501	Index	181	OverHead	Hop	20	
Send	42.0729	Receive	42.2584	delay	0.185514	Index	182	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	42.2584	delay	0.185514	Index	183	OverHead	Hop	0	
Send	42.2584	Send	42.2584	Receive	42.4452	delay	0.186838	Index	184	OverHead	Hop	18	
Send	42.4452	Receive	42.634	delay	0.188771	Index	185	OverHead	Hop	18	
Send	42.634	Receive	42.8161	delay	0.182097	Index	186	OverHead	Hop	18	
Send	42.8161	Receive	42.9995	delay	0.18342	Index	187	OverHead	Hop	18	
Send	42.9995	Receive	43.1837	delay	0.18416	Index	188	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	43.1837	delay	0.18416	Index	189	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	43.1837	delay	0.18416	Index	190	OverHead	Hop	0	
Send	43.1837	Send	43.1837	Send	43.1837	Receive	43.3693	delay	0.185601	Index	191	OverHead	Hop	18	
Send	43.3693	Receive	43.5564	delay	0.187118	Index	192	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	43.5564	delay	0.187118	Index	193	OverHead	Hop	0	
Send	43.5564	Send	43.5564	Receive	43.676	delay	0.119574	Index	194	OverHead	Hop	16	
Send	43.676	Receive	43.7951	delay	0.119181	Index	195	OverHead	Hop	16	
Send	43.7951	Receive	43.9139	delay	0.118766	Index	196	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	43.9139	delay	0.118766	Index	197	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	43.9139	delay	0.118766	Index	198	OverHead	Hop	0	
Send	43.9139	Send	43.9139	Send	43.9139	Receive	44.0179	delay	0.104005	Index	199	OverHead	Hop	16	
Send	44.0179	Receive	44.1309	delay	0.112952	Index	200	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	44.1309	delay	0.112952	Index	201	OverHead	Hop	0	
Send	44.1309	Send	44.1309	Receive	44.2438	delay	0.112956	Index	202	OverHead	Hop	16	
Send	44.2438	Receive	44.3568	delay	0.113025	Index	203	OverHead	Hop	16	
Send	44.3568	Receive	44.4701	delay	0.113266	Index	204	OverHead	Hop	16	
Send	44.4701	Receive	44.5835	delay	0.113341	Index	205	OverHead	Hop	16	
Send	44.5835	Receive	44.6969	delay	0.113416	Index	206	OverHead	Hop	16	
Send	44.6969	Receive	44.8103	delay	0.113395	Index	207	OverHead	Hop	16	
Send	44.8103	Receive	44.9237	delay	0.113475	Index	208	OverHead	Hop	16	
Send	44.9237	Receive	45.0373	delay	0.113556	Index	209	OverHead	Hop	16	
Send	45.0373	Receive	45.151	delay	0.113702	Index	210	OverHead	Hop	16	
Send	45.151	Receive	45.2645	delay	0.113523	Index	211	OverHead	Hop	16	
Send	45.2645	Receive	45.3767	delay	0.112194	Index	212	OverHead	Hop	16	
Send	45.3767	Receive	45.587	delay	0.210322	Index	213	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	45.587	delay	0.210322	Index	214	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	45.587	delay	0.210322	Index	215	OverHead	Hop	0	
Send	45.587	Send	45.587	Send	45.587	Receive	45.7947	delay	0.207712	Index	216	OverHead	Hop	18	
Send	45.7947	Receive	45.9999	delay	0.205135	Index	217	OverHead	Hop	18	
Send	45.9999	Receive	46.2003	delay	0.200389	Index	218	OverHead	Hop	18	
Send	46.2003	Receive	46.4418	delay	0.241576	Index	219	OverHead	Hop	19	
Send	46.4418	Receive	46.6392	delay	0.197362	Index	220	OverHead	Hop	18	
Send	46.6392	Receive	46.832	delay	0.192782	Index	221	OverHead	Hop	18	
Send	46.832	Receive	47.0252	delay	0.193215	Index	222	OverHead	Hop	18	
Send	47.0252	Receive	47.2157	delay	0.190469	Index	223	OverHead	Hop	18	
Send	47.2157	Receive	47.4038	delay	0.188104	Index	224	OverHead	Hop	18	
Send	47.4038	Receive	47.5897	delay	0.185934	Index	225	OverHead	Hop	18	
Send	47.5897	Receive	47.7733	delay	0.183548	Index	226	OverHead	Hop	18	
Send	47.7733	Receive	47.9545	delay	0.181212	Index	227	OverHead	Hop	18	
Send	47.9545	Receive	48.1335	delay	0.178982	Index	228	OverHead	Hop	18	
Send	48.1335	Receive	48.3101	delay	0.176653	Index	229	OverHead	Hop	18	
Send	48.3101	Receive	48.4845	delay	0.174423	Index	230	OverHead	Hop	18	
Send	48.4845	Receive	48.6568	delay	0.17231	Index	231	OverHead	Hop	18	
Send	48.6568	Receive	48.827	delay	0.170122	Index	232	OverHead	Hop	18	
Send	48.827	Receive	48.9949	delay	0.16791	Index	233	OverHead	Hop	18	
Send	48.9949	Receive	49.2599	delay	0.265039	Index	234	OverHead	Hop	20	
Send	49.2599	Receive	49.5218	delay	0.261905	Index	235	OverHead	Hop	20	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	49.5218	delay	0.261905	Index	236	OverHead	Hop	0	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	49.5218	delay	0.261905	Index	237	OverHead	Hop	0	
Send	49.5218	Send	49.5218	Send	49.5218	Receive	49.7804	delay	0.258576	Index	238	OverHead	Hop	20	
Send	49.7804	Receive	53.3757	delay	3.59532	Index	239	OverHead	Hop	20	
Send	53.3757	Receive	53.6278	delay	0.252045	Index	240	OverHead	Hop	20	
Send	53.6278	Receive	53.8829	delay	0.255155	Index	241	OverHead	Hop	20	
Send	53.8829	Receive	54.0785	delay	0.195534	Index	242	OverHead	Hop	18	
Send	54.0785	Receive	54.2742	delay	0.195786	Index	243	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	54.2742	delay	0.195786	Index	244	OverHead	Hop	0	
Send	54.2742	Send	54.2742	Receive	54.4701	delay	0.195888	Index	245	OverHead	Hop	18	
Send	54.4701	Receive	54.6587	delay	0.188562	Index	246	OverHead	Hop	18	
Send	54.6587	Receive	54.9316	delay	0.272892	Index	247	OverHead	Hop	19	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	54.9316	delay	0.272892	Index	248	OverHead	Hop	0	
Send	54.9316	Send	54.9316	Receive	55.1444	delay	0.212835	Index	249	OverHead	Hop	18	
Send	55.1444	Receive	55.3618	delay	0.217406	Index	250	OverHead	Hop	18	
Send	55.3618	Receive	55.5769	delay	0.215103	Index	251	OverHead	Hop	18	
Send	55.5769	Receive	55.7894	delay	0.212448	Index	252	OverHead	Hop	18	
Send	55.7894	Receive	55.9995	delay	0.210081	Index	253	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	55.9995	delay	0.210081	Index	254	OverHead	Hop	0	
Send	55.9995	Send	55.9995	Receive	56.1976	delay	0.198108	Index	255	OverHead	Hop	18	
Send	56.1976	Receive	56.3417	delay	0.144169	Index	256	OverHead	Hop	17	
Send	56.3417	Receive	56.4368	delay	0.0950587	Index	257	OverHead	Hop	16	
Send	56.4368	Receive	56.5329	delay	0.0961543	Index	258	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	56.5329	delay	0.0961543	Index	259	OverHead	Hop	0	
Send	56.5329	Send	56.5329	Receive	56.6303	delay	0.0973923	Index	260	OverHead	Hop	16	
Send	56.6303	Receive	56.7282	delay	0.0978327	Index	261	OverHead	Hop	16	
Send	56.7282	Receive	56.8261	delay	0.0978916	Index	262	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	56.8261	delay	0.0978916	Index	263	OverHead	Hop	0	
Send	56.8261	Send	56.8261	Receive	56.924	delay	0.0979505	Index	264	OverHead	Hop	16	
Send	56.924	Receive	57.0184	delay	0.0943675	Index	265	OverHead	Hop	16	
Send	57.0184	Receive	57.2129	delay	0.194511	Index	266	OverHead	Hop	18	
Send	57.2129	Receive	57.4121	delay	0.199183	Index	267	OverHead	Hop	18	
Send	57.4121	Receive	57.6115	delay	0.199391	Index	268	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	57.6115	delay	0.199391	Index	269	OverHead	Hop	0	
Send	57.6115	Send	57.6115	Receive	57.8109	delay	0.199455	Index	270	OverHead	Hop	18	
Send	57.8109	Receive	58.0031	delay	0.192191	Index	271	OverHead	Hop	18	
Send	58.0031	Receive	58.1954	delay	0.192307	Index	272	OverHead	Hop	18	
Send	58.1954	Receive	58.3878	delay	0.192411	Index	273	OverHead	Hop	18	
Send	58.3878	Receive	58.5301	delay	0.142287	Index	274	OverHead	Hop	17	
Send	58.5301	Receive	58.6224	delay	0.092274	Index	275	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	58.6224	delay	0.092274	Index	276	OverHead	Hop	0	
Send	58.6224	Send	58.6224	Receive	58.7147	delay	0.0923248	Index	277	OverHead	Hop	16	
Send	58.7147	Receive	58.807	delay	0.0923113	Index	278	OverHead	Hop	16	
Send	58.807	Receive	58.8994	delay	0.0923947	Index	279	OverHead	Hop	16	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	58.8994	delay	0.0923947	Index	280	OverHead	Hop	0	
Send	58.8994	Send	58.8994	Receive	58.992	delay	0.0925763	Index	281	OverHead	Hop	16	
Send	58.992	Receive	59.0922	delay	0.100201	Index	282	OverHead	Hop	16	
Send	59.0922	Receive	59.2129	delay	0.120726	Index	283	OverHead	Hop	17	
Send	59.2129	Receive	59.3814	delay	0.168475	Index	284	OverHead	Hop	18	
Send	59.3814	Receive	59.5479	delay	0.166521	Index	285	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	59.5479	delay	0.166521	Index	286	OverHead	Hop	0	
Send	59.5479	Send	59.5479	Receive	59.7123	delay	0.164428	Index	287	OverHead	Hop	18	
hittttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt---------------------18
Receive	59.7123	delay	0.164428	Index	288	OverHead	Hop	0	
